2.27E-13,2.27E-13,2.27E-13,2.27E-13,2.27E-13,2.27E-13,2.27E-13,2.27E-13,2.27E-13,2.27E-13,2.27E-13,2.27E-13,2.27E-13,2.27E-13,2.27E-13,2.27E-13,2.27E-13,2.27E-13,2.27E-13,2.27E-13,2.27E-13,2.27E-13,2.27E-13,2.27E-13,2.27E-13,2.27E-13,2.27E-13,2.27E-13,2.27E-13,2.27E-13,2.27E-13
88.070303,7.834633049,42.28920408,44.9663912,22.909474,379.0578669,103.1263134,14.19953747,11.52693634,33.04231262,83.94341548,62.9297459,118.2507646,52.87912959,63.22420083,29.99871653,142.7376735,29.61326545,26.92590936,15.18451982,25.14713637,1337.098002,49.367566,49.87228727,33.7412849,8.950526271,46.80384253,19.09269455,5.051573711,223.2755172,1.06E+02
0.205403012,5.54E-06,3.46E-07,0.006579175,3.33E-06,2.23E-06,5.29E-06,0.000698305,2.07E-05,1.07E-05,0.000298408,0.001277457,5.54E-06,0.001414811,2.83E-07,0.001522199,0.00293219,3.05E-06,0.000245193,7.70E-05,1.65E-06,1.36E-06,1.56E-06,1.21E-05,0.000873811,6.19E-08,2.70E-06,0.373363065,9.27E-07,1.10E-05,1.98E-02
2.27E-12,8.41E-12,2.27E-13,1.36E-12,2.27E-13,2.27E-13,1.14E-12,1.66E-05,2.27E-13,3.65E-06,7.66E-06,6.82E-13,1.82E-12,6.82E-13,6.82E-13,6.82E-13,3.18E-12,2.67E-05,1.38E-05,8.19E-12,6.82E-13,9.09E-13,4.55E-13,3.87E-12,4.55E-13,1.14E-12,1.68E-06,3.60E-06,4.55E-13,1.36E-12,2.46E-06
5.61E-05,3.85E-05,6.55E-05,3.97E-05,4.92E-05,5.33E-05,6.22E-05,6.81E-05,6.14E-05,5.43E-05,6.58E-05,3.71E-05,3.76E-05,6.61E-05,5.84E-05,2.48E-05,5.19E-05,5.46E-05,5.78E-05,6.02E-05,8.84E-05,5.86E-05,4.99E-05,4.55E-05,5.41E-05,6.16E-05,3.58E-05,5.11E-05,5.71E-05,5.49E-05,5.40E-05
1.14E-13,6.37E-12,1.14E-13,26.40741815,1.14E-13,1.58E-10,1.02E-12,2.73E-12,6.42E-09,1.14E-13,7.96E-13,1.59E-12,6.86E-10,6.82E-13,26.40741815,1.14E-13,1.14E-13,26.40741815,1.14E-13,1.14E-12,1.86E-11,26.40741815,3.85E-11,4.65E-10,1.14E-13,1.19E-09,5.68E-13,26.40741815,4.41E-11,1.14E-13,4.40E+00
0.115076607,0.069128281,0.245501276,0.019472561,0.012555584,2.78E-05,0.172004932,0.000219577,0.00208962,0.006617581,0.077513933,0.000472165,0.001061443,0.113087436,0.089673628,0.000131742,0.00038811,0.010082458,0.00012395,5.02E-05,0.003598693,0.140980869,0.423482895,0.00049459,0.003965464,0.093971843,0.076431633,0.000251288,0.006085742,0.021206229,5.69E-02
20.93039194,21.02389383,20.9412686,20.80657533,20.94852924,20.89545425,21.0047169,21.00427615,20.96969422,20.90773044,21.02939488,21.01471173,20.94018773,20.99524299,20.90988003,20.98551261,21.01092674,20.81871949,20.74896689,20.98066088,20.98401892,20.85196226,20.90850081,21.00338924,20.99596919,20.99881441,20.96437728,20.94759014,20.87715276,20.90339115,2.09E+01
4.122742401,7.105392762,6.48857616,8.678306209,6.851569181,7.0938252,7.154484493,6.876156232,16.5655678,16.26881432,11.5248528,10.84697544,15.32172024,11.29631502,8.211005221,13.7603516,6.662754451,6.170276181,12.0596424,11.61114948,9.80723496,8.096840119,9.016943049,6.553696272,8.661584068,20.69582279,3.366433736,10.06164971,13.10353917,10.53942337,9.82E+00
1.15E-11,3.92E-12,3.92E-12,3.52E-12,5.68E-14,2.27E-13,6.48E-12,2.10E-12,2.84E-13,2.84E-13,2.67E-12,1.71E-13,1.14E-13,5.06E-12,1.19E-12,1.71E-13,1.71E-13,7.39E-13,3.41E-13,1.71E-13,5.68E-14,5.68E-14,3.81E-12,1.25E-12,5.68E-14,2.27E-13,2.27E-13,1.71E-13,1.71E-13,2.84E-13,1.65E-12
8.076027777,6.028010658,6.015213716,13.9294268,9.26642597,12.03154084,6.257300738,9.136431903,7.959672457,10.98418659,6.028334111,13.02636643,6.044154587,6.149595361,11.01804763,10.97214409,9.949585533,8.99001289,7.276699799,7.258339746,10.02390491,5.118790593,11.22576174,8.978507947,7.046018646,12.02071274,9.949590571,4.02714881,4.974795285,8.954631514,8.62E+00
8.401173134,3.237112804,5.581536038,8.007071425,7.959673504,5.030516012,11.01485229,5.071113393,9.997053592,5.877090936,9.027682377,10.94455009,6.034148159,10.99845073,9.949590707,7.959673273,7.959672606,8.030589573,6.964713509,10.94454963,6.964713957,10.94454459,8.954631521,7.959672465,7.083673036,8.224726484,5.969754649,8.457319446,8.954631514,6.047033411,7.95E+00
17.43498761,18.92161997,11.61509663,19.81947746,6.96451497,4.25731913,6.436847448,6.829025618,5.832747023,15.0869006,11.29405573,10.00516639,13.64271936,22.27788241,17.04921764,34.71544339,6.945124146,12.57693426,4.448791702,13.22448388,13.95068565,7.157427829,2.701313383,4.975779575,20.85051359,2.066302185,7.078741182,2.984877385,7.520466019,5.160890799,1.11E+01
1451.561699,1837.085319,1275.856316,1939.630631,826.3624044,580.2789992,1006.31798,1054.2448,650.6968052,1278.515239,1427.14999,2124.696466,830.4599937,1479.72314,748.095866,417.1702127,1630.50067,1759.669678,989.7796079,1731.786806,167.5495341,1470.027123,482.0307354,1697.547995,1334.241978,1267.275305,528.6268051,1487.302353,2354.1499,1219.432546,1.23E+03
1772.209753,1723.146541,1266.775555,1287.469533,411.6543949,547.1352352,1055.329432,1159.032751,564.1502952,1074.218584,1236.129079,1452.942003,1298.243466,1736.493942,531.4098652,1049.506966,838.617187,672.1537801,798.0016684,796.0104473,1257.96613,1261.131204,867.3375787,915.8958939,815.8574551,1366.659317,689.2136744,547.7636302,894.0360467,1103.164218,1.03E+03
0.006863655,0.019145244,0.198719077,0.021297971,0.004960766,0.014678156,0.011498236,0.008319585,0.011783017,0.015609077,0.008995981,0.0214523,0.084162021,0.01717745,0.009232806,0.027651924,0.005102034,0.026155393,0.008578322,0.009840867,0.02061213,0.031420222,0.041089635,0.014288347,0.011008597,0.028555274,0.0024263,0.00327136,0.020151406,0.0049495,2.36E-02
42.70764309,34.64840158,34.84181448,36.32466149,41.06762638,41.01222778,37.80474214,37.06461652,36.00784436,36.56503526,40.04800438,38.2068581,40.91029484,36.97323182,43.11662023,40.79346624,36.68785839,37.41561622,39.74993732,35.93410065,34.60694151,38.3416253,36.72243541,42.20310804,37.55052747,36.86896174,44.92408247,40.02408649,34.63621,42.39698146,3.85E+01
44.98700061,42.61205391,34.66752455,38.37430926,48.48446945,40.67691817,49.25135831,43.7910911,37.14917313,40.95656557,50.36478437,35.94540162,42.92370906,37.60525346,40.20214001,37.53163227,43.94057326,39.25408369,45.54753946,45.37961301,37.88065921,37.63627903,52.23976779,36.10922684,38.87780353,38.40479172,46.1680751,38.05143055,40.87489574,42.17520674,4.16E+01
2.425091344,1.133579075,1.19820221,2.485802737,2.090224465,1.795925223,1.899474922,1.751375008,2.034226259,1.843861955,0.848677007,1.845057776,2.179441026,2.107488659,1.586535131,1.542254705,2.08996791,2.271110558,2.068091803,2.048125424,2.193955232,1.684342983,1.548891286,1.684313407,2.053738524,2.782555677,1.963277337,2.215459472,3.170101023,1.808800817,1.94E+00
9.54946301,9.497310576,10.505633,15,9.633061354,9.889140574,10.21081298,15,10.93522997,11.35259091,9.520291145,15,10.63962693,8.960504306,9.688022506,10.16948559,9.41195702,10.15636608,10.08245547,9.196950334,9.88910601,10.86434187,10.92581312,10.71517474,15,11.28326221,12.12248027,10.48580004,8.623848333,10.5116006,1.08E+01
300,443.5441417,443.5441417,300.0000003,443.5441417,300,443.5441417,300.0000003,300.0000003,443.5441417,300,300,200,200,300,443.5441417,300,443.5441417,300,300,443.5441417,300.0000001,300,443.5441417,300,300,300,443.5441417,443.5441417,443.5441417,3.51E+02
1250.40474,1323.890929,1158.574382,725.3972295,1448.54755,2318.034901,878.8889459,1193.607923,1260.610982,1100.367246,491.3317929,1327.56566,1224.631042,898.7420271,1125.319533,1735.346049,890.6557781,853.6312286,1044.006909,687.0568575,1153.566158,625.599828,731.3760884,1032.336505,1222.265377,1289.02745,1221.538625,1992.293672,564.7678599,959.830667,1.12E+03
851.8133373,578.6821587,993.0298312,1031.335185,1171.771992,1218.235162,1506.01561,1165.403557,1232.166058,1362.799675,1075.495794,1080.453758,1187.272914,1421.069289,681.715794,1387.695201,1553.272537,1076.387927,917.8283042,1086.15025,1278.036233,1817.680395,1357.606995,782.2498756,862.6951235,868.7147873,1318.338674,1568.512261,1035.287912,1254.86744,1.16E+03
200.0038393,200.0149357,235.509638,226.2914043,200.0320623,200.004157,200.0058976,200.0257922,200.0025734,200.0081232,200.005901,200.0071649,200.0235379,200.0123042,200.004141,200.0052039,200.0228288,200.0239202,236.7345185,232.9203327,244.1372314,229.8653339,200.007746,200.0694572,233.8168282,240.4493892,235.2425339,200.0075482,200.0050705,200.0037224,2.11E+02
273.1654482,302.8672175,267.7800908,258.3012716,267.7276306,265.7402935,262.6661791,269.4128417,280.2470194,265.1051077,273.464519,278.2133136,263.7614985,255.7465578,267.0371333,276.7225118,262.5777368,245.8302602,259.430799,239.9559349,260.4912797,265.3296762,255.1535824,261.6637639,301.9660598,276.2832529,277.737207,267.7261249,290.382327,248.0653527,2.68E+02
200.0000164,200.0000196,200.0000183,200.0000043,300.0056742,200.0000022,300.01833,300.012931,300.0304575,200.0000755,200.0000621,200.0000272,316.0326406,325.4231356,300.0026102,200.0000338,328.8018269,200.0000078,200.0000123,313.2852045,317.664692,200.0000124,200.0000203,300.0110003,200.0000123,326.7399026,200.0000122,309.6316387,300.092402,200.000007,2.51E+02
765.4098747,580.1618094,580.239434,641.7149914,528.2375398,773.3910869,566.7496585,300.0259317,300.0528115,608.2692305,790.2745528,300.0524013,590.1565561,497.7243525,556.0815563,300.222209,626.4114438,500.0303457,300.1103972,300.0481082,587.2779233,691.7129262,679.1599242,571.1601311,682.1390799,556.7181299,574.6968515,300.306898,585.5149506,424.0645687,5.35E+02
300.0000001,300.0000011,300,300,300.0000001,300.0000002,300.0000001,300.0000001,300.0000001,300.0000001,300.0000001,300.0000001,300.0000001,300.0000001,300.0000009,300.0000001,300.0000001,300.0000001,300,300.0000001,300,1339.518731,300.0000001,300.0000001,300.0000004,300.0000001,300.0000001,300.0000001,300,300.0000001,3.35E+02
