-384.50872802734375, -344.152587890625, -508.64117431640625, -559.4107666015625, -164.90805053710938, -391.0157165527344, -150.88157653808594, -235.75811767578125, -170.92660522460938, -243.83518981933594, -577.8853149414062, -443.0539245605469, -368.3555603027344, -645.835205078125, -518.6630859375, -360.0149841308594, -475.8001403808594, -298.33782958984375, -408.90850830078125, -700.947265625, -582.7322998046875, -504.9656982421875, -234.8084716796875, -625.9933471679688, -351.7723693847656, -187.4601593017578, -246.1746063232422, -471.5929870605469, -177.83424377441406, -196.2598876953125
-558.1998291015625, -561.6430053710938, -236.7674560546875, -347.5657958984375, -854.148681640625, -683.70947265625, -188.891845703125, -550.1644897460938, -343.39019775390625, -773.2232055664062, -413.8770446777344, -903.7259521484375, -438.7284851074219, -660.5142822265625, -194.042236328125, -561.9472045898438, -260.92584228515625, -202.70877075195312, -360.09661865234375, -282.0941467285156, -491.15155029296875, -561.9742431640625, -1075.90625, -591.8423461914062, -306.7752990722656, -515.3402709960938, -637.8246459960938, -518.8416137695312, -865.0699462890625, -364.5211181640625
-617.834228515625, -380.0433349609375, -952.3231201171875, -457.9300231933594, -414.4315490722656, -696.7981567382812, -162.37977600097656, -700.9161987304688, -607.40185546875, -762.645751953125, -331.82098388671875, -431.8228454589844, -611.878173828125, -371.6290283203125, -754.9344482421875, -273.9029235839844, -1025.767578125, -223.85678100585938, -423.05517578125, -460.0203857421875, -438.48187255859375, -555.847412109375, -690.2355346679688, -631.7403564453125, -835.2672729492188, -388.2921447753906, -591.8521728515625, -183.9412078857422, -555.8212890625, -455.88909912109375
-195.94322204589844, -181.40176391601562, -170.11871337890625, -207.77667236328125, -360.8785400390625, -230.0267333984375, -233.41641235351562, -289.6478271484375, -217.18502807617188, -151.93922424316406, -193.0895233154297, -133.29534912109375, -339.80926513671875, -172.28439331054688, -185.78543090820312, -252.3009033203125, -137.335205078125, -250.05917358398438, -333.5794677734375, -214.70672607421875, -195.74403381347656, -205.54354858398438, -143.85934448242188, -138.86520385742188, -188.99429321289062, -188.56028747558594, -222.10421752929688, -254.32005310058594, -108.4374008178711, -252.9115753173828
-447.7592468261719, -462.04443359375, -511.6983642578125, -787.1852416992188, -833.5125732421875, -794.412841796875, -285.6136779785156, -526.5942993164062, -897.9104614257812, -524.0628662109375, -230.16563415527344, -248.93994140625, -778.0435180664062, -564.9818115234375, -538.8702392578125, -250.01133728027344, -431.34063720703125, -440.05303955078125, -451.4986572265625, -735.2086181640625, -541.1422729492188, -440.43743896484375, -978.2876586914062, -529.1428833007812, -448.9259033203125, -556.7114868164062, -457.6890563964844, -441.9543151855469, -347.1815490722656, -759.406005859375
-379.36920166015625, -857.1475830078125, -955.263671875, -482.3260498046875, -738.5496215820312, -514.2329711914062, -598.7826538085938, -550.5866088867188, -375.34161376953125, -506.54974365234375, -332.16046142578125, -379.2005615234375, -736.833740234375, -255.09329223632812, -770.0905151367188, -391.3198547363281, -276.588134765625, -734.7533569335938, -467.5997009277344, -485.125, -202.73753356933594, -675.44189453125, -540.5992431640625, -585.6248168945312, -300.583251953125, -465.8227233886719, -825.3934326171875, -1004.046875, -872.458984375, -729.15966796875
-417.1977233886719, -381.0906677246094, -708.9529418945312, -374.3843078613281, -546.6819458007812, -376.3070068359375, -516.735595703125, -664.7720336914062, -617.2233276367188, -597.5623779296875, -390.5278015136719, -561.7498168945312, -554.8285522460938, -431.7093811035156, -773.2610473632812, -434.4523010253906, -625.72412109375, -225.6498260498047, -752.445556640625, -144.1278839111328, -666.62646484375, -531.1513671875, -562.6489868164062, -692.9810180664062, -507.9471130371094, -672.4111328125, -237.14956665039062, -352.94842529296875, -479.559814453125, -230.11801147460938
-189.7891082763672, -271.3318176269531, -181.39329528808594, -186.94195556640625, -316.5059509277344, -183.1339874267578, -388.498046875, -239.14613342285156, -250.0998992919922, -289.5793762207031, -337.19281005859375, -357.95635986328125, -174.77581787109375, -431.2729187011719, -385.5455017089844, -366.7025451660156, -213.78184509277344, -221.4447479248047, -141.06260681152344, -238.3140869140625, -269.8252868652344, -322.7115478515625, -245.64532470703125, -204.26336669921875, -224.8335418701172, -305.71307373046875, -232.1884765625, -270.77740478515625, -312.103515625, -177.17987060546875
-348.85980224609375, -441.5276794433594, -248.68455505371094, -140.6998291015625, -268.0600280761719, -381.5499572753906, -411.48199462890625, -230.6103973388672, -463.50677490234375, -238.43707275390625, -203.96495056152344, -435.0966491699219, -266.3644104003906, -186.48487854003906, -374.15240478515625, -586.472900390625, -260.12969970703125, -163.30484008789062, -423.5494079589844, -221.5303955078125, -375.0369567871094, -285.1320495605469, -150.93008422851562, -228.9413604736328, -357.7025451660156, -194.23147583007812, -157.2100372314453, -351.7989807128906, -189.92666625976562, -199.72642517089844
-378.1843566894531, -345.5788269042969, -210.0276336669922, -325.418212890625, -187.1240997314453, -405.9921569824219, -275.4755554199219, -481.0082092285156, -424.8046875, -275.76434326171875, -295.0169677734375, -464.310302734375, -564.1453857421875, -462.0495910644531, -635.6764526367188, -200.5784149169922, -572.7101440429688, -288.5477294921875, -362.7669372558594, -303.8966979980469, -273.1705627441406, -260.4588317871094, -322.27001953125, -176.38778686523438, -351.66851806640625, -217.51254272460938, -295.4857177734375, -422.33404541015625, -387.5478515625, -429.055419921875
-340.2764587402344, -234.4677276611328, -304.19049072265625, -306.28192138671875, -232.78713989257812, -323.5863342285156, -588.2567138671875, -389.93768310546875, -565.2123413085938, -354.2705993652344, -198.39109802246094, -265.9020080566406, -417.4858703613281, -408.6852111816406, -186.32144165039062, -123.66047668457031, -259.574462890625, -244.434814453125, -317.5438232421875, -331.2212219238281, -504.1969299316406, -180.2801513671875, -278.22589111328125, -294.6291809082031, -198.96640014648438, -283.4286804199219, -444.52923583984375, -341.8793640136719, -272.9515075683594, -462.7246398925781
-125.08340454101562, -166.86062622070312, -343.9062194824219, -257.45721435546875, -217.57843017578125, -271.6871032714844, -281.9603271484375, -125.35820770263672, -127.17427825927734, -147.5041961669922, -208.4751434326172, -161.69229125976562, -125.32044219970703, -223.18743896484375, -310.8946533203125, -276.34747314453125, -205.94302368164062, -182.87417602539062, -209.93362426757812, -307.7378234863281, -191.7559051513672, -191.99305725097656, -141.14329528808594, -224.5228271484375, -190.92933654785156, -175.1845245361328, -168.0723419189453, -225.07217407226562, -158.2187957763672, -145.45474243164062
