-1302.348876953125, -158.27171325683594, -2275.780517578125, -876.4200439453125, -876.4437866210938, -1817.7281494140625, -123.40843200683594, -1674.252685546875, -3340.6005859375, -529.9844360351562, -2330.287109375, -5596.7294921875, -3081.7431640625, -2530.874755859375, -1065.1605224609375, -1762.03662109375, -760.2205810546875, -4232.390625, -4621.3681640625, -4887.26171875, -1571.636962890625, -4614.97509765625, -8684.1083984375, -640.2216796875, -2405.86181640625, -1098.607177734375, -586.67138671875, -378.5661926269531, -1234.0623779296875, -2562.55224609375
-254.47206115722656, -1360.1204833984375, -13.784133911132812, -1511.42529296875, -897.13720703125, -1990.3681640625, -748.3960571289062, -2654.654541015625, -3043.29345703125, -2812.5830078125, -77.4729232788086, -2092.53857421875, -1300.9605712890625, -412.84820556640625, -1642.6641845703125, -3036.38623046875, -922.4210205078125, -9002.6513671875, -807.973388671875, -4600.779296875, -91.86943054199219, -4152.11962890625, -1775.455078125, -4702.60302734375, -6051.9267578125, -262.0444030761719, -942.8226928710938, -1516.031005859375, -3119.860107421875, -6555.83251953125
-1465.6031494140625, -1184.146728515625, -2725.035400390625, -8433.1806640625, -12988.9189453125, -10221.1328125, -1896.60595703125, -4979.66357421875, -5524.091796875, -9974.2763671875, -5784.26220703125, -1999.739501953125, -3366.982421875, -3881.71044921875, -1318.507080078125, -10758.38671875, -401.4886474609375, -843.2071533203125, -549.2139282226562, -14410.8466796875, -6075.3984375, -1206.190185546875, -3563.69482421875, -1706.9749755859375, -6074.2900390625, -5852.96337890625, -2557.962890625, -2686.031982421875, -8086.15625, -11005.16015625
-7633.6337890625, -11865.9638671875, -8381.8359375, -18112.853515625, -39567.45703125, -5813.474609375, -11671.693359375, -5991.37109375, -8595.271484375, -7477.482421875, -8758.212890625, -12513.77734375, -7703.3623046875, -4880.361328125, -5998.3095703125, -13402.4140625, -22253.359375, -13893.5, -5059.166015625, -7231.853515625, -6747.86474609375, -9097.759765625, -3222.1845703125, -8788.29296875, -5101.103515625, -7450.88623046875, -16435.287109375, -6029.9013671875, -8801.080078125, -9607.544921875
-1292.261962890625, -2411.9091796875, -11267.6337890625, -3156.143798828125, -7120.55908203125, -7217.0458984375, -5144.61328125, -12250.6025390625, -4127.0966796875, -7990.48046875, -12673.671875, -2830.40185546875, -2453.56103515625, -1316.00048828125, -1277.0, -8681.8203125, -9315.7294921875, -2077.54052734375, -1145.240478515625, -4495.6630859375, -1672.480224609375, -1537.822021484375, -3728.309814453125, -6071.28271484375, -637.6493530273438, -7544.18408203125, -5931.51708984375, -3762.576171875, -5359.791015625, -416.0146789550781
-1426.974853515625, -2620.7568359375, -16379.8779296875, -2551.29296875, -590.1348876953125, -13720.220703125, -616.6454467773438, -2432.990234375, -2347.380859375, -124.7242431640625, -4591.298828125, -8447.884765625, -286.4423828125, -524.486572265625, -3088.354736328125, -5582.642578125, -537.3946533203125, -3320.4580078125, -3055.71923828125, -1859.43359375, -2229.928955078125, -1094.146728515625, -33.9918212890625, -2718.35498046875, -6213.62060546875, -357.30902099609375, -666.3857421875, -604.7440795898438, -11253.2392578125, -5424.8466796875
-1034.1221923828125, -527.1297607421875, -1105.75732421875, -5111.19482421875, -423.1240234375, -233.42587280273438, -10574.3671875, -2208.29345703125, -2748.5859375, -2917.79931640625, -2151.1318359375, -1492.1165771484375, -7162.966796875, -1251.290283203125, -2198.9716796875, -2308.216796875, -3608.7529296875, -674.429931640625, -3723.129638671875, -8142.00634765625, -3936.0634765625, -1282.866455078125, -4665.13134765625, -7458.30419921875, -91.47623443603516, -8472.529296875, -4429.2666015625, -2021.9498291015625, -725.0458984375, -1803.738037109375
3.6834535421803594e-11, 5.235733624431305e-09, -2.2737367544323206e-13, -4.547473508864641e-13, -2.2737367544323206e-13, -2.2737367544323206e-13, -6.821210263296962e-13, 0.00012588105164468288, 0.0, -6.821210263296962e-13, -6.821210263296962e-13, -2.2737367544323206e-13, 0.0, -2.2737367544323206e-13, 5.288711690809578e-10, -4.547473508864641e-13, 0.0, -2.9558577807620168e-12, 0.0, 0.0, -2.2737367544323206e-13, -6.821210263296962e-13, 0.0, -0.0001253187219845131, -6.821210263296962e-13, -2.2737367544323206e-13, -2.2737367544323206e-13, 0.0, -2.2737367544323206e-13, -4.547473508864641e-13
-1.7863581888377666e-05, -1.649081241339445e-05, -0.00023484622943215072, -0.00010461006604600698, -2.5267407181672752e-05, -3.323925193399191e-05, -0.0009165557567030191, -4.912068834528327e-05, -2.595734258648008e-05, -4.785700002685189e-05, -1.4550850210071076e-05, -0.0001403476344421506, -0.00010117125930264592, -0.0002809922443702817, -2.439384115859866e-05, -0.00015900353901088238, 0.0005252987612038851, -0.00022702664136886597, -0.00010548915452091023, -1.9098988559562713e-05, -0.0006588464602828026, -0.00020318981842137873, -0.00011105984594905749, -0.0001251277280971408, -0.00019351158698555082, -4.337345308158547e-05, -0.000182091083843261, -2087.4345703125, -5.124369636178017e-05, -0.00031597891938872635
-2.2737367544323206e-13, 0.0, 0.0, -2.2737367544323206e-13, 0.0, 0.0, 0.0, 2.2737367544323206e-13, 0.00024414071231149137, -2.2737367544323206e-13, -2.2737367544323206e-13, -2.2737367544323206e-13, 0.0, -4.547473508864641e-13, 1.8763103071250953e-08, -4.547473508864641e-13, -2.0463630789890885e-12, 2.3646862246096134e-11, -2.5011104298755527e-12, 4.758931027026847e-10, 0.0, 0.0, 4.979483492206782e-11, 0.0, -6.821210263296962e-13, 0.0, -7.048583938740194e-12, 2.205524651799351e-11, -2.0463630789890885e-12, -1.5916157281026244e-12
