-798.6298140643248, -798.7033794741428, -798.4368574668882, -797.9689163596242, -798.645911692926, -798.5555938925821, -798.2983370291395, -798.213146627971, -797.4600169345878, -798.0071799546058, -798.3718156765675, -798.6402518090217, -798.8756649008031, -797.7959411867441, -799.1764198670397, -797.854311181855, -797.9435677238561, -798.4496056584035, -798.5311040606931, -799.1511919348922
-791.7567777766602, -798.8508171904623, -792.8309117169132, -794.8868412644846, -797.6553134637703, -795.0666485168093, -798.8113769174827, -797.5307168924332, -794.7244888531834, -797.012861640972, -798.014807571592, -797.2567700702865, -797.1002490013145, -799.3705206243569, -796.0113298954931, -796.2432765290224, -796.1419328291324, -795.1548032190418, -796.7781577690488, -799.3542786282932
-792.3468714924293, -796.8782713056397, -793.9589460703768, -796.4102938318398, -795.4615075272334, -797.3887679489866, -798.4329545974447, -792.8375123856785, -795.274848626097, -797.4705386261247, -792.9502089610526, -794.1895735182959, -794.3756215797714, -788.8297467687133, -789.233506462849, -796.2007094868358, -794.4704592035813, -795.8612364504463, -793.9878217472997, -791.1769386450325
-799.3252295479158, -798.0050449799766, -798.1633557688276, -795.4772153551306, -798.3243709349964, -798.463094434001, -797.1939642036446, -797.4007025391378, -795.6841360582955, -799.7435119623276, -799.4972121496414, -798.2455281099644, -797.3164784233257, -794.5111116715069, -797.08103007177, -798.5192827974756, -796.3653554444284, -797.5288002387038, -797.2059733692278, -797.8660530210759
-798.749191654867, -799.4576138058401, -798.9003713194378, -799.0994667629053, -798.8868352064039, -798.1146848203063, -799.0879887453178, -798.4149513061162, -799.0575240437948, -799.2299245948756, -798.9120355818247, -799.1227468037937, -799.1440428194371, -797.4742331740913, -798.6096316482472, -799.2265993010045, -798.7893914852059, -799.0336140018479, -799.400176837352, -798.9183811866844
-798.1974170162738, -799.476377271327, -798.8398301396511, -799.2902439163074, -798.4848571794489, -799.0729684914302, -799.5840773235061, -799.3450636815184, -799.4210279991446, -799.5214807207519, -799.1480751319099, -799.078873366849, -799.2697930049387, -799.6827170072147, -798.0477954204332, -799.5295423600471, -798.4330737694821, -799.4801473606907, -798.8988310209471, -799.4276083965157
-799.5931656903238, -799.5687832139436, -799.4039337010212, -799.7969256978043, -799.847133354869, -799.0105146127199, -799.8822130755866, -799.70104672858, -799.2964749581082, -799.7361975964224, -797.6240056701675, -799.1977767692247, -799.8221714575585, -799.1769271827411, -799.2942596522131, -799.4906169183025, -799.1013266434807, -799.8040517198526, -798.9666838368578, -796.9856851224682
